追,追,乙
準,准,乙
準確,准确,乙
準時,准时,乙
捉,捉,乙
著,着,乙
仔細,仔细,乙
資料,资料,乙
資源,资源,乙
紫,紫,乙
自,自,乙
自從,自从,乙
自動,自动,乙
自費,自费,乙
自覺,自觉,乙
自然,自然,乙
自我,自我,乙
自學,自学,乙
自由,自由,乙
綜合,综合,乙
總結,总结,乙
總理,总理,乙
總統,总统,乙
走道,走道,乙
組,组,乙
鑽,钻,乙
鑽研,钻研,乙
最好,最好,乙
醉,醉,乙
尊敬,尊敬,乙
遵守,遵守,乙
左邊,左边,乙
左右,左右,乙
作家,作家,乙
作品,作品,乙
作為,作为,乙
作文,作文,乙
作用,作用,乙
作者,作者,乙
坐班,坐班,乙
座談,座谈,乙
座位,座位,乙
做法,做法,乙
做客,做客,乙
做夢,做梦,乙
哎喲,哎哟,丙
唉,唉,丙
挨,挨,丙
癌,癌,丙
安,安,丙
安定,安定,丙
安裝,安装,丙
按期,按期,丙
暗暗,暗暗,丙
熬,熬,丙
奧秘,奥秘,丙
扒,扒,丙
把,把,丙
把握,把握,丙
壩,坝,丙
罷,罢,丙
罷工,罢工,丙
白白,白白,丙
百貨,百货,丙
柏樹,柏树,丙
擺脫,摆脱,丙
拜訪,拜访,丙
拜會,拜会,丙
般,般,丙
辦理,办理,丙
半島,半岛,丙
瓣,瓣,丙
幫,帮,丙
綁,绑,丙
棒,棒,丙
棒,棒,丙
磅因,磅,丙
包袱,包袱,丙
包含,包含,丙
包圍,包围,丙
寶,宝,丙
寶石,宝石,丙
保管,保管,丙
守密,保密,丙
保守,保守,丙
保險,保险,丙
保障,保障,丙
報,报,丙
報仇,报仇,丙
報酬,报酬,丙
報復,报复,丙
報刊,报刊,丙
報社,报社,丙
暴露,暴露,丙
豪雨,暴雨,丙
爆發,爆发,丙
爆炸,爆炸,丙
悲哀,悲哀,丙
悲觀,悲观,丙
背包,背包,丙
背景,背景,丙
背誦,背诵,丙
背心,背心,丙
被動,被动,丙
被迫,被迫,丙
輩,辈,丙
奔,奔,丙
奔,奔,丙
奔跑,奔跑,丙
本人,本人,丙
本身,本身,丙
甭,甭,丙
比方,比方,丙
彼此,彼此,丙
筆試,笔试,丙
必,必,丙
必定,必定,丙
必修,必修,丙
必需,必需,丙
畢竟,毕竟,丙
閉幕,闭幕,丙
壁,壁,丙
邊疆,边疆,丙
邊界,边界,丙
邊緣,边缘,丙
編輯,编辑,丙
編製,编制,丙
便利,便利,丙
便於,便于,丙
變動,变动,丙
變革,变革,丙
辯論,辩论,丙
標語,标语,丙
標誌,标志,丙
表情,表情,丙
別,别,丙
別處,别处,丙
別字,别字,丙
冰棍兒,冰棍儿,丙
丙,丙,丙
柄,柄,丙
餅,饼,丙
病床,病床,丙
病情,病情,丙
撥,拨,丙
波浪,波浪,丙
剝,剥,丙
剝削,剥削,丙
菠菜,菠菜,丙
播,播,丙
播送,播送,丙
博士,博士,丙
博物館,博物馆,丙
薄弱,薄弱,丙
不安,不安,丙
不比,不比,丙
不對,不对,丙
不夠,不够,丙
罔顧,不顾,丙
不見,不见,丙
不見得,不见得,丙
不禁,不禁,丙
不覺,不觉,丙
不可,不可,丙
不利,不利,丙
不料,不料,丙
不滿,不满,丙
不免,不免,丙
不是,不是,丙
不是...而是...,不是...而是...,丙
不是...就是...,不是...就是...,丙
不停,不停,丙
不像話,不像话,丙
不由得,不由得,丙
不在乎,不在乎,丙
不怎么樣,不怎么样,丙
不曾,不曾,丙
不止,不止,丙
不只,不只,丙
不足,不足,丙
佈告,布告,丙
步驟,步骤,丙
部署,部署,丙
猜想,猜想,丙
才,才,丙
才能,才能,丙
財產,财产,丙
財富,财富,丙
財政,财政,丙
裁縫,裁缝,丙
裁判,裁判,丙
參考,参考,丙
參謀,参谋,丙
餐車,餐车,丙
殘酷,残酷,丙
蠶,蚕,丙
慚愧,惭愧,丙
慘,惨,丙
燦爛,灿烂,丙
倉庫,仓库,丙
蒼白,苍白,丙
蒼蠅,苍蝇,丙
艙,舱,丙
操心,操心,丙
操縱,操纵,丙
操作,操作,丙
草案,草案,丙
側,侧,丙
測,测,丙
測量,测量,丙
測試,测试,丙
插秧,插秧,丙
茶館,茶馆,丙
茶話會,茶话会,丙
茶葉,茶叶,丙
差別,差别,丙
產物,产物,丙
產值,产值,丙
鏟,铲,丙
顫動,颤动,丙
顫抖,颤抖,丙
長,长,丙
長度,长度,丙
長久,长久,丙
長遠,长远,丙
腸,肠,丙
常識,常识,丙
廠長,厂长,丙
場地,场地,丙
場合,场合,丙
場面,场面,丙
鈔票,钞票,丙
超額,超额,丙
潮,潮,丙
潮濕,潮湿,丙
吵架,吵架,丙
炒,炒,丙
車輛,车辆,丙
車廂,车厢,丙
扯,扯,丙
撤,撤,丙
塵土,尘土,丙
沉,沉,丙
沉思,沉思,丙
沉重,沉重,丙
陳列,陈列,丙
稱呼,称呼,丙
撐,撑,丙
成,成,丙
成本,成本,丙
成千上萬,成千上万,丙
成天,成天,丙
成語,成语,丙
成員,成员,丙
承包,承包,丙
承擔,承担,丙
乘客,乘客,丙
程式,程序,丙
吃苦,吃苦,丙
吃虧,吃亏,丙
吃力,吃力,丙
池,池,丙
遲,迟,丙
持久,持久,丙
尺寸,尺寸,丙
尺子,尺子,丙
赤道,赤道,丙
充實,充实,丙
沖,冲,丙
衝擊,冲击,丙
衝突,冲突,丙
仇,仇,丙
仇恨,仇恨,丙
丑,丑,丙
出路,出路,丙
出賣,出卖,丙
出門,出门,丙
出難題,出难题,丙
出身,出身,丙
出事,出事,丙
出息,出息,丙
出洋相,出洋相,丙
出租,出租,丙
初期,初期,丙
國中,初中,丙
除,除,丙
除非,除非,丙
處處,处处,丙
處於,处于,丙
傳達,传达,丙
傳染,传染,丙
傳說,传说,丙
喘,喘,丙
串,串,丙
視窗,窗口,丙
窗帘,窗帘,丙
窗台,窗台,丙
褥單,床单,丙
創立,创立,丙
創新,创新,丙
垂,垂,丙
垂直,垂直,丙
春季,春季,丙
純,纯,丙
純潔,纯洁,丙
詞彙,词汇,丙
瓷,瓷,丙
此刻,此刻,丙
次,次,丙
次要,次要,丙
刺激,刺激,丙
從容,从容,丙
匆忙,匆忙,丙
叢,丛,丙
湊,凑,丙
粗心,粗心,丙
粗心大意,粗心大意,丙
促使,促使,丙
竄,窜,丙
摧毀,摧毁,丙
村莊,村庄,丙
村子,村子,丙
搓,搓,丙
挫折,挫折,丙
錯字,错字,丙
達,达,丙
達成,达成,丙
答覆,答复,丙
打,打,丙
打敗,打败,丙
打擊,打击,丙
打架,打架,丙
打交道,打交道,丙
打量,打量,丙
打破,打破,丙
打掃,打扫,丙
打仗,打仗,丙
打招呼,打招呼,丙
大半,大半,丙
大便,大便,丙
大大,大大,丙
大道,大道,丙
大地,大地,丙
大都,大都,丙
大隊,大队,丙
大方,大方,丙
大哥,大哥,丙
大力,大力,丙
大腦,大脑,丙
大嫂,大嫂,丙
大使,大使,丙
大意,大意,丙
大致,大致,丙
大眾,大众,丙
大自然,大自然,丙
代,代,丙
代辦,代办,丙
代價,代价,丙
代理,代理,丙
帶動,带动,丙
帶兒,带儿,丙
帶領,带领,丙
帶頭,带头,丙
待遇,待遇,丙
逮捕,逮捕,丙
單純,单纯,丙
單獨,单独,丙
擔,担,丙
擔負,担负,丙
耽誤,耽误,丙
膽,胆,丙
誕生,诞生,丙
蛋白質,蛋白质,丙
當,当,丙
當初,当初,丙
當代,当代,丙
當家,当家,丙
當面,当面,丙
當中,当中,丙
黨派,党派,丙
黨委,党委,丙
檔案,档案,丙
飛彈,导弹,丙
導師,导师,丙
導演,导演,丙
導致,导致,丙
島嶼,岛屿,丙
倒霉,倒霉,丙
倒騰,倒腾,丙
到...為止...,到...为止...,丙
得病,得病,丙
得了,得了,丙
得意,得意,丙
燈火,灯火,丙
燈籠,灯笼,丙
蹬,蹬,丙
等到,等到,丙
等候,等候,丙
凳子,凳子,丙
瞪,瞪,丙
堤,堤,丙
滴,滴,丙
底,底,丙
底片,底片,丙
抵,抵,丙
抵抗,抵抗,丙
地板,地板,丙
地步,地步,丙
地道,地道,丙
地理,地理,丙
地勢,地势,丙
地毯,地毯,丙
地形,地形,丙
地震,地震,丙
地質,地质,丙
地主,地主,丙
弟兄,弟兄,丙
典禮,典礼,丙
典型,典型,丙
電池,电池,丙
電力,电力,丙
電鈴,电铃,丙
電流,电流,丙
電爐,电炉,丙
電腦,电脑,丙
電器,电器,丙
電線,电线,丙
電壓,电压,丙
電子,电子,丙
墊,垫,丙
惦記,惦记,丙
奠定,奠定,丙
雕刻,雕刻,丙
調動,调动,丙
調節,调节,丙
調皮,调皮,丙
爹,爹,丙
疊,叠,丙
丁,丁,丙
盯,盯,丙
釘,钉,丙
釘子,钉子,丙
頂,顶,丙
頂,顶,丙
訂婚,订婚,丙
定期,定期,丙
冬季,冬季,丙
懂事,懂事,丙
動機,动机,丙
動靜,动静,丙
動力,动力,丙
動搖,动摇,丙
斗,斗,丙
抖,抖,丙
陡,陡,丙
豆漿,豆浆,丙
豆子,豆子,丙
毒,毒,丙
毒,毒,丙
讀物,读物,丙
獨特,独特,丙
獨自,独自,丙
端,端,丙
端正,端正,丙
堆,堆,丙
堆積,堆积,丙
隊員,队员,丙
對...來說,对...来说,丙
對得起,对得起,丙
對立,对立,丙
對了,对了,丙
對門,对门,丙
兌換,兑换,丙
頓時,顿时,丙
多半,多半,丙
多虧,多亏,丙
多勞多得,多劳多得,丙
多餘,多余,丙
哆嗦,哆嗦,丙
奪取,夺取,丙
俄語,俄语,丙
惡,恶,丙
惡化,恶化,丙
惡劣,恶劣,丙
噁心,恶心,丙
兒女,儿女,丙
發電,发电,丙
發覺,发觉,丙
發射,发射,丙
發行,发行,丙
發育,发育,丙
罰,罚,丙
法令,法令,丙
法院,法院,丙
法製,法制,丙
法子,法子,丙
番,番,丙
翻身,翻身,丙
凡是,凡是,丙
煩,烦,丙
繁殖,繁殖,丙
反,反,丙
反,反,丙
反而,反而,丙
反擊,反击,丙
反問,反问,丙
返,返,丙
犯人,犯人,丙
犯罪,犯罪,丙
氾濫,泛滥,丙
飯館,饭馆,丙
方,方,丙
防守,防守,丙
防禦,防御,丙
防治,防治,丙
妨礙,妨碍,丙
房屋,房屋,丙
紡,纺,丙
放手,放手,丙
放鬆,放松,丙
放學,放学,丙
放映,放映,丙
飛快,飞快,丙
飛行,飞行,丙
飛躍,飞跃,丙
非,非,丙
非,非,丙
肥料,肥料,丙
肥皂,肥皂,丙
廢,废,丙
廢除,废除,丙
廢話,废话,丙
廢墟,废墟,丙
沸騰,沸腾,丙
費力,费力,丙
分佈,分布,丙
分割,分割,丙
分工,分工,丙
分解,分解,丙
分離,分离,丙
分量,分量,丙
分裂,分裂,丙
分泌,分泌,丙
分明,分明,丙
分散,分散,丙
分數,分数,丙
分子,分子,丙
分子,分子,丙
墳,坟,丙
粉,粉,丙
粉碎,粉碎,丙
糞,粪,丙
豐產,丰产,丙
豐收,丰收,丙
風格,风格,丙
風氣,风气,丙
封,封,丙
封鎖,封锁,丙
瘋,疯,丙
瘋狂,疯狂,丙
縫,缝,丙
諷刺,讽刺,丙
佛教,佛教,丙
夫妻,夫妻,丙
服,服,丙
俯,俯,丙
腐蝕,腐蚀,丙
腐朽,腐朽,丙
婦人,妇人,丙
負,负,丙
負擔,负担,丙
復活節,复活节,丙
複製,复制,丙
富有,富有,丙
富裕,富裕,丙
改編,改编,丙
改良,改良,丙
蓋子,盖子,丙
乾旱,干旱,丙
幹勁,干劲,丙
干擾,干扰,丙
干涉,干涉,丙
甘,甘,丙
趕忙,赶忙,丙
趕上,赶上,丙
敢於,敢于,丙
感受,感受,丙
崗位,岗位,丙
綱領,纲领,丙
缸,缸,丙
港幣,港币,丙
港口,港口,丙
高潮,高潮,丙
高等,高等,丙
尖峰,高峰,丙
進階,高级,丙
高粱,高粱,丙
高尚,高尚,丙
高速,高速,丙
高壓,高压,丙
高中,高中,丙
稿,稿,丙
告辭,告辞,丙
鴿子,鸽子,丙
歌唱,歌唱,丙
歌劇,歌剧,丙
歌曲,歌曲,丙
歌頌,歌颂,丙
革新,革新,丙
格外,格外,丙
隔閡,隔阂,丙
個兒,个儿,丙
個體戶,个体户,丙
個性,个性,丙
各式各樣,各式各样,丙
各自,各自,丙
給以,给以,丙
給予,给予,丙
根源,根源,丙
耕地,耕地,丙
工地,工地,丙
年歷,工龄,丙
工錢,工钱,丙
工序,工序,丙
弓,弓,丙
公,公,丙
公安,公安,丙
公佈,公布,丙
公民,公民,丙
公頃,公顷,丙
公式,公式,丙
公用,公用,丙
功課,功课,丙
功勞,功劳,丙
功能,功能,丙
攻,攻,丙
攻擊,攻击,丙
攻克,攻克,丙
供應,供应,丙
宮,宫,丙
宮殿,宫殿,丙
共和國,共和国,丙
共青團,共青团,丙
勾結,勾结,丙
溝,沟,丙
鉤,钩,丙
鉤子,钩子,丙
購,购,丙
購買,购买,丙
孤立,孤立,丙
辜負,辜负,丙
古典,古典,丙
穀子,谷子,丙
股,股,丙
骨干,骨干,丙
鼓動,鼓动,丙
固定,固定,丙
固然,固然,丙
固體,固体,丙
顧問,顾问,丙
僱,雇,丙
瓜,瓜,丙
瓜子,瓜子,丙
寡婦,寡妇,丙
乖,乖,丙
拐彎兒,拐弯儿,丙
怪,怪,丙
怪,怪,丙
怪不得,怪不得,丙
關,关,丙
關懷,关怀,丙
關頭,关头,丙
觀測,观测,丙
觀看,观看,丙
理念,观念,丙
官僚主義,官僚主义,丙
管道,管道,丙
管子,管子,丙
慣,惯,丙
灌,灌,丙
灌溉,灌溉,丙
罐,罐,丙
光,光,丙
光彩,光彩,丙
光滑,光滑,丙
光臨,光临,丙
廣,广,丙
歸,归,丙
規劃,规划,丙
規矩,规矩,丙
規則,规则,丙
軌道,轨道,丙
柜台,柜台,丙
柜子,柜子,丙
貴賓,贵宾,丙
棍子,棍子,丙
鍋爐,锅炉,丙
國防,国防,丙
國籍,国籍,丙
國旗,国旗,丙
國慶節,国庆节,丙
政務院,国务院,丙
國營,国营,丙
果實,果实,丙
果樹,果树,丙
裹,裹,丙
過,过,丙
過渡,过渡,丙
過分,过分,丙
海拔,海拔,丙
海軍,海军,丙
海面,海面,丙
海峽,海峡,丙
害蟲,害虫,丙
含糊,含糊,丙
含量,含量,丙
喊叫,喊叫,丙
旱,旱,丙
焊,焊,丙
航行,航行,丙
毫米,毫米,丙
好,好,丙
好比,好比,丙
好奇,好奇,丙
耗,耗,丙
呵,呵,丙
合唱,合唱,丙
合成,合成,丙
合法,合法,丙
合格,合格,丙
合金,合金,丙
合算,合算,丙
何必,何必,丙
何況,何况,丙
河流,河流,丙
核,核,丙
黑夜,黑夜,丙
痕跡,痕迹,丙
狠,狠,丙
恨不得,恨不得,丙
橫,横,丙
宏偉,宏伟,丙
洪水,洪水,丙
喉嚨,喉咙,丙
吼,吼,丙
後代,后代,丙
後方,后方,丙
後果,后果,丙
後頭,后头,丙
後退,后退,丙
呼呼,呼呼,丙
忽視,忽视,丙
胡說,胡说,丙
胡同,胡同,丙
蝴蝶,蝴蝶,丙
互助,互助,丙
護,护,丙
花朵,花朵,丙
花生,花生,丙
華僑,华侨,丙
華人,华人,丙
嘩嘩,哗哗,丙
滑雪,滑雪,丙
化工,化工,丙
化合,化合,丙
化石,化石,丙
化驗,化验,丙
畫家,画家,丙
畫蛇添足,画蛇添足,丙
話劇,话剧,丙
懷,怀,丙
懷念,怀念,丙
懷疑,怀疑,丙
壞蛋,坏蛋,丙
歡呼,欢呼,丙
歡樂,欢乐,丙
歡喜,欢喜,丙
緩和,缓和,丙
緩緩,缓缓,丙
緩慢,缓慢,丙
幻燈,幻灯,丙
幻想,幻想,丙
喚,唤,丙
患,患,丙
荒,荒,丙
慌忙,慌忙,丙
黃昏,黄昏,丙
黃色,黄色,丙
晃,晃,丙
灰,灰,丙
灰塵,灰尘,丙
灰心,灰心,丙
輝煌,辉煌,丙
回想,回想,丙
匯,汇,丙
會報,汇报,丙
匯款,汇款,丙
毀,毁,丙
昏,昏,丙
渾身,浑身,丙
混合,混合,丙
混亂,混乱,丙
混凝土,混凝土,丙
混淆,混淆,丙
活,活,丙
活該,活该,丙
火箭,火箭,丙
火力,火力,丙
火焰,火焰,丙
火藥,火药,丙
伙,伙,丙
伙伴,伙伴,丙
或多或少,或多或少,丙
貨幣,货币,丙
貨物,货物,丙
獲,获,丙
飢餓,饥饿,丙
機,机,丙
機動,机动,丙
機構,机构,丙
肌肉,肌肉,丙
基層,基层,丙
基地,基地,丙
激素,激素,丙
級別,级别,丙
即將,即将,丙
即使,即使,丙
極端,极端,丙
躁急,急躁,丙
疾病,疾病,丙
集團,集团,丙
計,计,丙
計算機,计算机,丙
記載,记载,丙
技能,技能,丙
技巧,技巧,丙
季,季,丙
繼承,继承,丙
寂寞,寂寞,丙
加緊,加紧,丙
加入,加入,丙
加速,加速,丙
加油,加油,丙
夾子,夹子,丙
佳,佳,丙
家伙,家伙,丙
家屬,家属,丙
甲,甲,丙
價,价,丙
價錢,价钱,丙
駕駛,驾驶,丙
架,架,丙
架子,架子,丙
假,假,丙
假期,假期,丙
假如,假如,丙
假若,假若,丙
假使,假使,丙
嫁,嫁,丙
尖子,尖子,丙
堅固,坚固,丙
堅硬,坚硬,丙
殲滅,歼灭,丙
艱難,艰难,丙
兼,兼,丙
監督,监督,丙
監視,监视,丙
監獄,监狱,丙
煎,煎,丙
檢討,检讨,丙
檢驗,检验,丙
簡便,简便,丙
簡直,简直,丙
鹼,碱,丙
見解,见解,丙
建造,建造,丙
賤,贱,丙
健全,健全,丙
漸,渐,丙
濺,溅,丙
鑑定,鉴定,丙
將軍,将军,丙
僵,僵,丙
講究,讲究,丙
講課,讲课,丙
講義,讲义,丙
加菜金,奖金,丙
獎勵,奖励,丙
醬,酱,丙
交代,交代,丙
交談,交谈,丙
交易,交易,丙
澆,浇,丙
膠捲,胶卷,丙
焦急,焦急,丙
角度,角度,丙
角落,角落,丙
狡猾,狡猾,丙
腳步,脚步,丙
攪,搅,丙
教導,教导,丙
教練,教练,丙
教堂,教堂,丙
教研室,教研室,丙
階層,阶层,丙
接連,接连,丙
揭,揭,丙
揭露,揭露,丙
節,节,丙
潔白,洁白,丙
結,结,丙
結,结,丙
結果,结果,丙
截,截,丙
竭力,竭力,丙
解放軍,解放军,丙
解剖,解剖,丙
界線,界线,丙
藉口,借口,丙
今日,今日,丙
金魚,金鱼,丙
緊急,紧急,丙
緊密,紧密,丙
緊俏,紧俏,丙
謹慎,谨慎,丙
盡力,尽力,丙
近代,近代,丙
進軍,进军,丙
浸,浸,丙
經費,经费,丙
經營,经营,丙
驚,惊,丙
驚動,惊动,丙
驚奇,惊奇,丙
驚人,惊人,丙
驚訝,惊讶,丙
驚異,惊异,丙
精,精,丙
精神,精神,丙
精細,精细,丙
精致,精致,丙
鯨魚,鲸鱼,丙
景色,景色,丙
景物,景物,丙
景象,景象,丙
警告,警告,丙
警惕,警惕,丙
淨,净,丙
淨,净,丙
競爭,竞争,丙
竟,竟,丙
竟然,竟然,丙
敬酒,敬酒,丙
境,境,丙
揪,揪,丙
酒店,酒店,丙
就,就,丙
就是...也...,就是...也...,丙
就是說,就是说,丙
舅舅,舅舅,丙
舅母,舅母,丙
居民,居民,丙
居然,居然,丙
居住,居住,丙
局,局,丙
局部,局部,丙
局面,局面,丙
舉辦,举办,丙
劇,剧,丙
劇烈,剧烈,丙
劇院,剧院,丙
據,据,丙
距,距,丙
聚,聚,丙
聚集,聚集,丙
聚精會神,聚精会神,丙
卷,卷,丙
決口,决口,丙
決議,决议,丙
絕,绝,丙
覺,觉,丙
覺,觉,丙
軍備,军备,丙
軍官,军官,丙
軍艦,军舰,丙
軍人,军人,丙
均,均,丙
均勻,均匀,丙
開辦,开办,丙
開除,开除,丙
開動,开动,丙
開發,开发,丙
開飯,开饭,丙
開口,开口,丙
開幕,开幕,丙
開設,开设,丙
開水,开水,丙
開夜車,开夜车,丙
刊物,刊物,丙
看,看,丙
抗議,抗议,丙
考察,考察,丙
考驗,考验,丙
靠近,靠近,丙
科技,科技,丙
科普,科普,丙
殼,壳,丙
咳,咳,丙
可不是,可不是,丙
可見,可见,丙
可巧,可巧,丙
可惜,可惜,丙
可笑,可笑,丙
可行,可行,丙
渴望,渴望,丙
客,客,丙
客觀,客观,丙
客廳,客厅,丙
課堂,课堂,丙
坑,坑,丙
空,空,丙
空軍,空军,丙
恐怖,恐怖,丙
口氣,口气,丙
口試,口试,丙
口頭,口头,丙
枯,枯,丙
窟窿,窟窿,丙
夸,夸,丙
垮,垮,丙
快餐,快餐,丙
快活,快活,丙
寬闊,宽阔,丙
款待,款待,丙
筐,筐,丙
狂,狂,丙
狂風,狂风,丙
況且,况且,丙
礦石,矿石,丙
昆蟲,昆虫,丙
闊,阔,丙
喇叭,喇叭,丙
蠟燭,蜡烛,丙
辣,辣,丙
辣椒,辣椒,丙
來賓,来宾,丙
來回,来回,丙
來客,来客,丙
來往,来往,丙
來源,来源,丙
籃子,篮子,丙
朗誦,朗诵,丙
牢,牢,丙
牢固,牢固,丙
牢騷,牢骚,丙
老年,老年,丙
老婆,老婆,丙
老人家,老人家,丙
老鄉,老乡,丙
姥姥,姥姥,丙
樂,乐,丙
樂器,乐器,丙
類似,类似,丙
類型,类型,丙
冷靜,冷静,丙
冷卻,冷却,丙
冷凍飲料,冷饮,丙
愣,愣,丙
黎明,黎明,丙
禮,礼,丙
禮拜,礼拜,丙
裡頭,里头,丙
理,理,丙
理,理,丙
力求,力求,丙
力爭,力争,丙
歷年,历年,丙
利,利,丙
利潤,利润,丙
連接,连接,丙
聯絡,联络,丙
聯盟,联盟,丙
臉色,脸色,丙
煉,炼,丙
涼水,凉水,丙
兩旁,两旁,丙
諒解,谅解,丙
量,量,丙
料,料,丙
列車,列车,丙
烈士,烈士,丙
獵人,猎人,丙
裂,裂,丙
淋,淋,丙
靈魂,灵魂,丙
零件,零件,丙
領會,领会,丙
領土,领土,丙
領域,领域,丙
令,令,丙
溜,溜,丙
流傳,流传,丙
流動,流动,丙
流氓,流氓,丙
流水,流水,丙
流行,流行,丙
流域,流域,丙
遊學,留学,丙
柳樹,柳树,丙
籠罩,笼罩,丙
籠子,笼子,丙
壟斷,垄断,丙
攏,拢,丙
嘍,喽,丙
樓道,楼道,丙
樓房,楼房,丙
摟,搂,丙
露,露,丙
露面,露面,丙
爐子,炉子,丙
陸地,陆地,丙
陸軍,陆军,丙
路過,路过,丙
路口,路口,丙
驢,驴,丙
旅遊,旅游,丙
鋁,铝,丙
卵,卵,丙
掠奪,掠夺,丙
輪廓,轮廓,丙
輪流,轮流,丙
輪子,轮子,丙
論,论,丙
邏輯,逻辑,丙
鑼,锣,丙
駱駝,骆驼,丙
馬克思主義,马克思主义,丙
瞞,瞒,丙
滿腔,满腔,丙
漫長,漫长,丙
盲目,盲目,丙
毛筆,毛笔,丙
毛線,毛线,丙
毛澤東思想,毛泽东思想,丙
茅台酒,茅台酒,丙
沒說的,没说的,丙
眉毛,眉毛,丙
眉頭,眉头,丙
梅花,梅花,丙
美觀,美观,丙
門診,门诊,丙
悶,闷,丙
悶,闷,丙
猛,猛,丙
猛烈,猛烈,丙
猛然,猛然,丙
蒙,蒙,丙
夢想,梦想,丙
迷,迷,丙
迷糊,迷糊,丙
迷信,迷信,丙
謎語,谜语,丙
瞇,眯,丙
秘書,秘书,丙
蜜,蜜,丙
免得,免得,丙
勉強,勉强,丙
面對,面对,丙
面粉,面粉,丙
面孔,面孔,丙
面臨,面临,丙
苗,苗,丙
滅亡,灭亡,丙
民兵,民兵,丙
民間,民间,丙
民用,民用,丙
敏捷,敏捷,丙
明白,明白,丙
明明,明明,丙
明信片,明信片,丙
鳴,鸣,丙
命,命,丙
模範,模范,丙
模糊,模糊,丙
模型,模型,丙
機車,摩托车,丙
抹,抹,丙
末,末,丙
陌生,陌生,丙
墨,墨,丙
某些,某些,丙
木材,木材,丙
目光,目光,丙
牧場,牧场,丙
牧民,牧民,丙
墓,墓,丙
幕,幕,丙
拿...來說,拿...来说,丙
內科,内科,丙
奶,奶,丙
耐,耐,丙
耐煩,耐烦,丙
男子,男子,丙
難得,难得,丙
難怪,难怪,丙
難題,难题,丙
難以,难以,丙
腦筋,脑筋,丙
腦力,脑力,丙
鬧笑話,闹笑话,丙
鬧著玩兒,闹着玩儿,丙
嫩,嫩,丙
能,能,丙
能,能,丙
能歌善舞,能歌善舞,丙
能量,能量,丙
泥土,泥土,丙
念書,念书,丙
娘,娘,丙
捏,捏,丙
寧可,宁可,丙
擰,拧,丙
扭轉,扭转,丙
農場,农场,丙
農具,农具,丙
農貿市場,农贸市场,丙
農田,农田,丙
農藥,农药,丙
農作物,农作物,丙
奴隸,奴隶,丙
怒,怒,丙
女子,女子,丙
噢,噢,丙
哦,哦,丙
偶爾,偶尔,丙
偶然,偶然,丙
趴,趴,丙
拍攝,拍摄,丙
拍子,拍子,丙
排斥,排斥,丙
排列,排列,丙
牌子,牌子,丙
攀,攀,丙
攀登,攀登,丙
盤,盘,丙
盼,盼,丙
畔,畔,丙
拋,抛,丙
砲彈,炮弹,丙
泡,泡,丙
陪同,陪同,丙
培養,培养,丙
培育,培育,丙
賠償,赔偿,丙
佩服,佩服,丙
配,配,丙
盆地,盆地,丙
棚,棚,丙
蓬勃,蓬勃,丙
膨脹,膨胀,丙
碰釘子,碰钉子,丙
批,批,丙
疲倦,疲倦,丙
屁股,屁股,丙
譬如,譬如,丙
偏,偏,丙
偏偏,偏偏,丙
飄揚,飘扬,丙
拼,拼,丙
貧苦,贫苦,丙
貧窮,贫穷,丙
品德,品德,丙
品性,品质,丙
平凡,平凡,丙
平衡,平衡,丙
平行,平行,丙
評,评,丙
評價,评价,丙
評論,评论,丙
憑,凭,丙
潑,泼,丙
迫害,迫害,丙
破產,破产,丙
破爛,破烂,丙
葡萄,葡萄,丙
普及,普及,丙
國語,普通话,丙
欺負,欺负,丙
漆,漆,丙
其,其,丙
其實,其实,丙
奇跡,奇迹,丙
棋,棋,丙
旗袍,旗袍,丙
旗幟,旗帜,丙
起初,起初,丙
起飛,起飞,丙
起義,起义,丙
起源,起源,丙
氣,气,丙
氣氛,气氛,丙
氣憤,气愤,丙
氣概,气概,丙
氣體,气体,丙
氣味,气味,丙
氣壓,气压,丙
汽船,汽船,丙
器材,器材,丙
器官,器官,丙
恰當,恰当,丙
恰好,恰好,丙
恰恰,恰恰,丙
千方百計,千方百计,丙
千克,千克,丙
鉛,铅,丙
謙虛,谦虚,丙
前方,前方,丙
前後,前后,丙
前頭,前头,丙
歉意,歉意,丙
強迫,强迫,丙
牆壁,墙壁,丙
翹,翘,丙
切實,切实,丙
親,亲,丙
親熱,亲热,丙
親人,亲人,丙
親眼,亲眼,丙
侵犯,侵犯,丙
侵入,侵入,丙
琴,琴,丙
勤勞,勤劳,丙
青菜,青菜,丙
青春,青春,丙
青蛙,青蛙,丙
輕視,轻视,丙
輕易,轻易,丙
傾向,倾向,丙
清晨,清晨,丙
清除,清除,丙
清潔,清洁,丙
清晰,清晰,丙
清醒,清醒,丙
情,情,丙
情報,情报,丙
晴天,晴天,丙
請教,请教,丙
請示,请示,丙
窮人,穷人,丙
丘陵,丘陵,丙
秋季,秋季,丙
區域,区域,丙
曲折,曲折,丙
管道,渠道,丙
娶,娶,丙
趣味,趣味,丙
圈子,圈子,丙
全局,全局,丙
權力,权力,丙
權利,权利,丙
拳頭,拳头,丙
勸告,劝告,丙
群島,群岛,丙
燃料,燃料,丙
染料,染料,丙
饒,饶,丙
熱帶,热带,丙
熱量,热量,丙
人家,人家,丙
人間,人间,丙
人力,人力,丙
人群,人群,丙
人士,人士,丙
人體,人体,丙
人心,人心,丙
忍不住,忍不住,丙
